user_id,full_name,username,email,role_id,department_id,status,created_date
376,Yossi Malka,user376,user376@hotel.com,159,109,Disabled,2026-03-22
377,Michal Peretz,user377,user377@hotel.com,215,124,Inactive,2024-09-14
378,Noa Azulai,user378,user378@hotel.com,417,238,Active,2025-02-07
379,Eli Azulai,user379,user379@hotel.com,123,15,Active,2024-12-28
380,Michal Shalom,user380,user380@hotel.com,415,58,Disabled,2025-03-30
381,Noa Dahan,user381,user381@hotel.com,58,251,Inactive,2025-11-21
382,Dana Biton,user382,user382@hotel.com,56,407,Inactive,2024-09-01
383,Gal Ben David,user383,user383@hotel.com,245,138,Disabled,2024-04-11
384,Yael Shalom,user384,user384@hotel.com,180,315,Inactive,2024-11-12
385,Dana Mor,user385,user385@hotel.com,101,177,Inactive,2025-09-04
386,Amit Peretz,user386,user386@hotel.com,236,8,Disabled,2024-10-05
387,Yael Mizrahi,user387,user387@hotel.com,438,398,Disabled,2024-04-25
388,Eli Biton,user388,user388@hotel.com,293,244,Disabled,2025-09-03
389,Hagit Mizrahi,user389,user389@hotel.com,349,210,Active,2024-09-17
390,Eli Assulin,user390,user390@hotel.com,256,10,Active,2025-04-07
391,Amit Dahan,user391,user391@hotel.com,23,192,Inactive,2024-02-12
392,Lior Malka,user392,user392@hotel.com,39,302,Inactive,2024-07-17
393,Avi Harel,user393,user393@hotel.com,238,94,Inactive,2024-08-26
394,Daniel Shalom,user394,user394@hotel.com,413,16,Active,2026-04-03
395,Tamar Peretz,user395,user395@hotel.com,264,156,Disabled,2025-02-16
396,Omer Azulai,user396,user396@hotel.com,433,483,Active,2024-07-15
397,Tamar Levi,user397,user397@hotel.com,118,83,Active,2024-12-21
398,Noa Mizrahi,user398,user398@hotel.com,426,340,Disabled,2024-01-20
399,Noa Avraham,user399,user399@hotel.com,182,233,Disabled,2025-11-05
400,Rina Cohen,user400,user400@hotel.com,455,200,Disabled,2025-11-27
401,Yossi Avraham,user401,user401@hotel.com,191,316,Active,2025-01-29
402,Michal Malka,user402,user402@hotel.com,322,153,Disabled,2024-04-19
403,Rina Bar,user403,user403@hotel.com,178,390,Disabled,2024-07-12
404,Rina Malka,user404,user404@hotel.com,158,158,Inactive,2026-02-06
405,Maya Malka,user405,user405@hotel.com,397,275,Inactive,2025-11-10
406,Maya Ben David,user406,user406@hotel.com,88,23,Disabled,2024-02-24
407,Yossi Tal,user407,user407@hotel.com,367,461,Active,2024-02-13
408,Tamar Katz,user408,user408@hotel.com,292,166,Disabled,2026-04-21
409,Avi Assulin,user409,user409@hotel.com,103,321,Active,2025-01-13
410,Daniel Malka,user410,user410@hotel.com,325,421,Active,2024-06-29
411,Amit Dayan,user411,user411@hotel.com,192,454,Active,2024-05-17
412,Daniel Bar,user412,user412@hotel.com,61,89,Active,2024-09-27
413,Dana Assulin,user413,user413@hotel.com,21,189,Inactive,2025-03-28
414,Tamar Assulin,user414,user414@hotel.com,444,205,Inactive,2025-03-29
415,Sara Levi,user415,user415@hotel.com,231,1,Active,2026-04-28
416,Amit Friedman,user416,user416@hotel.com,350,271,Inactive,2026-01-19
417,Amit Assulin,user417,user417@hotel.com,163,77,Active,2025-05-24
418,Gal Azulai,user418,user418@hotel.com,150,457,Disabled,2024-02-28
419,Lior Azulai,user419,user419@hotel.com,297,141,Active,2026-02-09
420,Daniel Dayan,user420,user420@hotel.com,170,128,Disabled,2025-04-06
421,Lior Peretz,user421,user421@hotel.com,328,73,Inactive,2024-01-07
422,Yael Bar,user422,user422@hotel.com,65,129,Active,2025-05-17
423,David Bar,user423,user423@hotel.com,317,444,Active,2024-05-19
424,Eli Tal,user424,user424@hotel.com,122,382,Disabled,2025-07-05
425,Rina Dahan,user425,user425@hotel.com,369,215,Active,2025-11-12
426,Shira Sela,user426,user426@hotel.com,120,40,Active,2025-11-02
427,Sara Shalom,user427,user427@hotel.com,408,470,Inactive,2025-10-16
428,Dana Levi,user428,user428@hotel.com,162,345,Active,2024-12-04
429,Eli Dayan,user429,user429@hotel.com,293,138,Active,2025-01-13
430,Shira Azulai,user430,user430@hotel.com,32,290,Active,2025-12-01
431,Lior Tal,user431,user431@hotel.com,437,66,Disabled,2025-08-29
432,Michal Peretz,user432,user432@hotel.com,193,268,Active,2024-02-27
433,Michal Sela,user433,user433@hotel.com,440,326,Active,2024-03-05
434,Rina Bar,user434,user434@hotel.com,412,409,Active,2025-02-10
435,Rina Bar,user435,user435@hotel.com,462,121,Active,2024-03-07
436,Noa Tal,user436,user436@hotel.com,356,372,Active,2025-09-11
437,Ron Dayan,user437,user437@hotel.com,386,235,Disabled,2024-02-09
438,Omer Assulin,user438,user438@hotel.com,420,135,Active,2024-03-14
439,Michal Dayan,user439,user439@hotel.com,127,451,Disabled,2024-11-25
440,Yossi Assulin,user440,user440@hotel.com,33,216,Active,2024-03-29
441,Omer Tal,user441,user441@hotel.com,19,471,Inactive,2024-03-18
442,Ron Peretz,user442,user442@hotel.com,410,264,Inactive,2025-09-10
443,Maya Katz,user443,user443@hotel.com,347,365,Disabled,2025-03-21
444,Yael Cohen,user444,user444@hotel.com,309,372,Inactive,2024-01-08
445,Yossi Malka,user445,user445@hotel.com,345,234,Inactive,2024-09-15
446,Michal Katz,user446,user446@hotel.com,263,137,Inactive,2025-03-12
447,Shira Tal,user447,user447@hotel.com,236,203,Inactive,2024-02-21
448,Hagit Peretz,user448,user448@hotel.com,476,111,Active,2025-12-21
449,Rina Dahan,user449,user449@hotel.com,36,298,Active,2024-05-12
450,Omer Dayan,user450,user450@hotel.com,188,469,Inactive,2025-10-10
451,Omer Friedman,user451,user451@hotel.com,39,245,Inactive,2025-04-19
452,Yael Malka,user452,user452@hotel.com,424,290,Disabled,2026-04-25
453,Omer Mor,user453,user453@hotel.com,190,372,Disabled,2024-09-15
454,Daniel Avraham,user454,user454@hotel.com,338,487,Active,2026-01-03
455,Maya Azulai,user455,user455@hotel.com,386,306,Active,2025-11-17
456,Omer Biton,user456,user456@hotel.com,105,59,Active,2024-03-11
457,Shira Mizrahi,user457,user457@hotel.com,96,92,Inactive,2026-03-15
458,Ron Avraham,user458,user458@hotel.com,235,242,Active,2026-02-18
459,Shira Biton,user459,user459@hotel.com,226,475,Inactive,2026-03-12
460,Dana Azulai,user460,user460@hotel.com,75,231,Disabled,2025-08-07
461,Eli Assulin,user461,user461@hotel.com,218,465,Inactive,2025-09-25
462,Avi Mizrahi,user462,user462@hotel.com,390,403,Inactive,2025-12-12
463,Maya Peretz,user463,user463@hotel.com,78,300,Inactive,2024-06-12
464,Gal Cohen,user464,user464@hotel.com,132,462,Inactive,2024-12-13
465,Shira Avraham,user465,user465@hotel.com,164,331,Disabled,2025-03-13
466,Yossi Assulin,user466,user466@hotel.com,227,341,Disabled,2025-10-03
467,Tamar Bar,user467,user467@hotel.com,310,83,Disabled,2025-06-08
468,Gal Mor,user468,user468@hotel.com,123,312,Active,2025-09-05
469,Michal Ben David,user469,user469@hotel.com,212,314,Inactive,2025-02-10
470,Lior Mizrahi,user470,user470@hotel.com,76,184,Disabled,2026-03-21
471,Shira Malka,user471,user471@hotel.com,355,488,Inactive,2024-11-09
472,Amit Cohen,user472,user472@hotel.com,50,397,Disabled,2024-02-05
473,Omer Dayan,user473,user473@hotel.com,40,88,Inactive,2024-03-08
474,Shira Katz,user474,user474@hotel.com,272,346,Active,2024-08-07
475,Hagit Dahan,user475,user475@hotel.com,360,88,Disabled,2024-09-06
476,Omer Dahan,user476,user476@hotel.com,321,125,Active,2024-02-08
477,Yossi Mizrahi,user477,user477@hotel.com,88,451,Active,2025-09-05
478,Avi Peretz,user478,user478@hotel.com,54,208,Disabled,2026-01-15
479,Yael Friedman,user479,user479@hotel.com,299,447,Inactive,2024-05-18
480,Rina Avraham,user480,user480@hotel.com,224,303,Inactive,2026-02-05
481,Omer Dayan,user481,user481@hotel.com,344,38,Disabled,2024-03-13
482,Sara Shalom,user482,user482@hotel.com,119,162,Active,2026-01-30
483,Hagit Bar,user483,user483@hotel.com,135,239,Disabled,2026-03-03
484,Rina Bar,user484,user484@hotel.com,4,318,Active,2024-05-15
485,Tamar Harel,user485,user485@hotel.com,479,409,Disabled,2026-04-21
486,Rina Dayan,user486,user486@hotel.com,356,256,Inactive,2026-03-04
487,Michal Mizrahi,user487,user487@hotel.com,365,186,Inactive,2024-08-10
488,Rina Friedman,user488,user488@hotel.com,44,193,Inactive,2025-04-17
489,Michal Dahan,user489,user489@hotel.com,426,75,Disabled,2026-03-02
490,Hagit Sela,user490,user490@hotel.com,384,310,Inactive,2024-12-27
491,Omer Mor,user491,user491@hotel.com,500,297,Active,2026-03-30
492,Eli Bar,user492,user492@hotel.com,240,296,Disabled,2026-03-26
493,Gal Shalom,user493,user493@hotel.com,307,170,Inactive,2026-04-15
494,Ron Biton,user494,user494@hotel.com,460,364,Inactive,2025-08-10
495,Noa Sela,user495,user495@hotel.com,322,163,Disabled,2024-11-02
496,Yossi Friedman,user496,user496@hotel.com,332,449,Active,2024-02-12
497,Shira Friedman,user497,user497@hotel.com,56,164,Disabled,2024-03-12
498,Rina Mor,user498,user498@hotel.com,451,18,Disabled,2024-03-01
499,Daniel Harel,user499,user499@hotel.com,149,384,Inactive,2024-11-26
500,Lior Shalom,user500,user500@hotel.com,197,475,Active,2024-03-27
