user_id,full_name,username,email,role_id,department_id,status,created_date
274,Maya Mizrahi,maya.mizrahi274,maya.mizrahi274@grand-hotel-security.com,147,43,Active,2025-09-03
275,Ron Amar,ron.amar275,ron.amar275@grand-hotel-security.com,194,193,Disabled,2025-08-31
276,Noa Mizrahi,noa.mizrahi276,noa.mizrahi276@grand-hotel-security.com,20,455,Active,2026-01-18
277,Hagit Turgeman,hagit.turgeman277,hagit.turgeman277@grand-hotel-security.com,107,455,Active,2026-01-05
278,Hagit Elbaz,hagit.elbaz278,hagit.elbaz278@grand-hotel-security.com,62,483,Active,2024-01-20
279,Yuval Katz,yuval.katz279,yuval.katz279@grand-hotel-security.com,88,232,Active,2024-03-20
280,Shira Turgeman,shira.turgeman280,shira.turgeman280@grand-hotel-security.com,35,173,Active,2024-10-04
281,Niv Hazan,niv.hazan281,niv.hazan281@grand-hotel-security.com,114,463,Active,2024-09-11
282,Eden Shapira,eden.shapira282,eden.shapira282@grand-hotel-security.com,285,176,Disabled,2024-10-01
283,Rina Dayan,rina.dayan283,rina.dayan283@grand-hotel-security.com,87,22,Active,2025-08-25
284,Noa Hazan,noa.hazan284,noa.hazan284@grand-hotel-security.com,176,12,Active,2025-11-10
285,Tamar Harel,tamar.harel285,tamar.harel285@grand-hotel-security.com,204,224,Active,2025-10-16
286,Yael Turgeman,yael.turgeman286,yael.turgeman286@grand-hotel-security.com,60,241,Active,2024-11-19
287,Naama Ben David,naama.bendavid287,naama.bendavid287@grand-hotel-security.com,246,38,Active,2026-01-15
288,Yarden Vaknin,yarden.vaknin288,yarden.vaknin288@grand-hotel-security.com,441,446,Active,2025-02-14
289,Alon Assulin,alon.assulin289,alon.assulin289@grand-hotel-security.com,54,14,Active,2025-11-05
290,Noa Ohana,noa.ohana290,noa.ohana290@grand-hotel-security.com,493,2,Disabled,2025-05-04
291,Avi Biton,avi.biton291,avi.biton291@grand-hotel-security.com,54,334,Active,2024-05-14
292,Amit Tal,amit.tal292,amit.tal292@grand-hotel-security.com,192,235,Active,2024-12-06
293,Itay Bar,itay.bar293,itay.bar293@grand-hotel-security.com,207,246,Active,2025-03-29
294,Eden Azulai,eden.azulai294,eden.azulai294@grand-hotel-security.com,16,341,Active,2024-05-20
295,Shira Mor,shira.mor295,shira.mor295@grand-hotel-security.com,444,230,Active,2024-07-18
296,Naama Katz,naama.katz296,naama.katz296@grand-hotel-security.com,50,14,Active,2025-04-28
297,Itay Turgeman,itay.turgeman297,itay.turgeman297@grand-hotel-security.com,307,3,Active,2024-06-15
298,Mor Turgeman,mor.turgeman298,mor.turgeman298@grand-hotel-security.com,302,18,Inactive,2024-05-27
299,Gal Dayan,gal.dayan299,gal.dayan299@grand-hotel-security.com,23,47,Active,2024-06-10
300,Shani Mizrahi,shani.mizrahi300,shani.mizrahi300@grand-hotel-security.com,35,7,Active,2024-04-22
301,Ron Biton,ron.biton301,ron.biton301@grand-hotel-security.com,12,162,Active,2024-06-13
302,Amit Sela,amit.sela302,amit.sela302@grand-hotel-security.com,4,353,Active,2024-05-18
303,Avi Avraham,avi.avraham303,avi.avraham303@grand-hotel-security.com,476,129,Active,2025-09-30
304,Adi Hazan,adi.hazan304,adi.hazan304@grand-hotel-security.com,176,499,Inactive,2024-12-15
305,Omer Mor,omer.mor305,omer.mor305@grand-hotel-security.com,341,12,Active,2024-12-25
306,Lior Harel,lior.harel306,lior.harel306@grand-hotel-security.com,5,373,Active,2024-05-16
307,Sivan Avraham,sivan.avraham307,sivan.avraham307@grand-hotel-security.com,391,172,Active,2025-03-04
308,Roni Shapira,roni.shapira308,roni.shapira308@grand-hotel-security.com,459,225,Active,2024-06-02
309,Michal Ben David,michal.bendavid309,michal.bendavid309@grand-hotel-security.com,301,202,Active,2024-07-12
310,Maya Peretz,maya.peretz310,maya.peretz310@grand-hotel-security.com,278,186,Active,2024-12-04
311,Tal Atias,tal.atias311,tal.atias311@grand-hotel-security.com,68,69,Active,2024-12-17
312,Dvir Avraham,dvir.avraham312,dvir.avraham312@grand-hotel-security.com,298,32,Active,2024-11-23
313,Alon Malka,alon.malka313,alon.malka313@grand-hotel-security.com,233,206,Active,2025-12-11
314,Amit Katz,amit.katz314,amit.katz314@grand-hotel-security.com,36,139,Inactive,2025-08-07
315,Michal Katz,michal.katz315,michal.katz315@grand-hotel-security.com,75,294,Active,2025-05-03
316,Yuval Malka,yuval.malka316,yuval.malka316@grand-hotel-security.com,321,30,Active,2025-10-15
317,Niv Cohen,niv.cohen317,niv.cohen317@grand-hotel-security.com,406,72,Active,2024-10-04
318,Tal Levi,tal.levi318,tal.levi318@grand-hotel-security.com,488,41,Active,2024-02-17
319,Tamar Ohana,tamar.ohana319,tamar.ohana319@grand-hotel-security.com,41,305,Active,2025-04-25
320,Sara Harel,sara.harel320,sara.harel320@grand-hotel-security.com,178,2,Inactive,2024-03-09
321,Roni Shapira,roni.shapira321,roni.shapira321@grand-hotel-security.com,356,5,Active,2025-11-14
322,Yael Tal,yael.tal322,yael.tal322@grand-hotel-security.com,487,330,Inactive,2024-07-05
323,Ron Ben David,ron.bendavid323,ron.bendavid323@grand-hotel-security.com,185,40,Active,2024-10-12
324,Hagit Dahan,hagit.dahan324,hagit.dahan324@grand-hotel-security.com,250,20,Inactive,2025-09-07
325,Bar Amar,bar.amar325,bar.amar325@grand-hotel-security.com,301,134,Active,2024-07-24
326,Tal Dayan,tal.dayan326,tal.dayan326@grand-hotel-security.com,269,51,Active,2024-09-16
327,Maya Elbaz,maya.elbaz327,maya.elbaz327@grand-hotel-security.com,120,141,Active,2024-10-11
328,Yuval Dahan,yuval.dahan328,yuval.dahan328@grand-hotel-security.com,422,255,Active,2024-03-18
329,Neta Bar,neta.bar329,neta.bar329@grand-hotel-security.com,61,367,Active,2025-06-10
330,Amit Ben David,amit.bendavid330,amit.bendavid330@grand-hotel-security.com,419,86,Active,2026-01-09
331,Tal Assulin,tal.assulin331,tal.assulin331@grand-hotel-security.com,88,460,Active,2024-08-08
332,Ron Peretz,ron.peretz332,ron.peretz332@grand-hotel-security.com,342,255,Active,2024-08-29
333,Niv Peretz,niv.peretz333,niv.peretz333@grand-hotel-security.com,176,220,Active,2025-05-16
334,Mor Peretz,mor.peretz334,mor.peretz334@grand-hotel-security.com,12,387,Active,2024-02-13
335,Naama Vaknin,naama.vaknin335,naama.vaknin335@grand-hotel-security.com,421,13,Inactive,2024-12-16
336,Roni Peretz,roni.peretz336,roni.peretz336@grand-hotel-security.com,48,69,Active,2024-03-13
337,Maya Azulai,maya.azulai337,maya.azulai337@grand-hotel-security.com,9,311,Active,2024-09-06
338,Hagit Tal,hagit.tal338,hagit.tal338@grand-hotel-security.com,429,461,Active,2025-02-12
339,Bar Atias,bar.atias339,bar.atias339@grand-hotel-security.com,112,64,Active,2024-07-29
340,Michal Shalom,michal.shalom340,michal.shalom340@grand-hotel-security.com,195,104,Active,2025-11-19
341,Yossi Ben David,yossi.bendavid341,yossi.bendavid341@grand-hotel-security.com,478,2,Active,2024-09-01
342,Sara Harel,sara.harel342,sara.harel342@grand-hotel-security.com,3,67,Active,2024-06-03
343,Gal Avraham,gal.avraham343,gal.avraham343@grand-hotel-security.com,40,19,Active,2024-12-07
344,Lior Atias,lior.atias344,lior.atias344@grand-hotel-security.com,384,3,Inactive,2025-03-01
345,Avi Shapira,avi.shapira345,avi.shapira345@grand-hotel-security.com,183,307,Active,2024-10-08
346,Hagit Barkan,hagit.barkan346,hagit.barkan346@grand-hotel-security.com,253,2,Active,2024-02-04
347,Yael Avraham,yael.avraham347,yael.avraham347@grand-hotel-security.com,48,76,Active,2024-02-07
348,Roni Biton,roni.biton348,roni.biton348@grand-hotel-security.com,16,158,Active,2024-01-19
349,David Shalom,david.shalom349,david.shalom349@grand-hotel-security.com,401,82,Active,2025-08-25
350,Or Malka,or.malka350,or.malka350@grand-hotel-security.com,142,14,Inactive,2025-05-24
351,David Harel,david.harel351,david.harel351@grand-hotel-security.com,73,78,Active,2024-02-06
352,Michal Barkan,michal.barkan352,michal.barkan352@grand-hotel-security.com,301,33,Active,2025-04-02
353,Eli Azulai,eli.azulai353,eli.azulai353@grand-hotel-security.com,3,3,Active,2025-05-02
354,Maayan Turgeman,maayan.turgeman354,maayan.turgeman354@grand-hotel-security.com,15,480,Active,2024-02-15
355,Omer Peretz,omer.peretz355,omer.peretz355@grand-hotel-security.com,326,132,Inactive,2024-04-03
356,Lior Peretz,lior.peretz356,lior.peretz356@grand-hotel-security.com,105,42,Active,2025-02-15
357,Roni Katz,roni.katz357,roni.katz357@grand-hotel-security.com,75,483,Active,2025-01-14
358,Maayan Sela,maayan.sela358,maayan.sela358@grand-hotel-security.com,100,114,Active,2025-06-28
359,Yossi Shalom,yossi.shalom359,yossi.shalom359@grand-hotel-security.com,267,410,Active,2024-04-30
360,Sivan Cohen,sivan.cohen360,sivan.cohen360@grand-hotel-security.com,104,42,Inactive,2024-04-01
361,Dvir Peretz,dvir.peretz361,dvir.peretz361@grand-hotel-security.com,288,38,Active,2025-05-02
362,Shani Elbaz,shani.elbaz362,shani.elbaz362@grand-hotel-security.com,437,5,Active,2025-11-27
363,Bar Elbaz,bar.elbaz363,bar.elbaz363@grand-hotel-security.com,2,58,Active,2025-06-24
364,Alon Cohen,alon.cohen364,alon.cohen364@grand-hotel-security.com,66,260,Active,2024-11-12
365,Dana Shalom,dana.shalom365,dana.shalom365@grand-hotel-security.com,112,8,Active,2024-11-19
366,Amit Dayan,amit.dayan366,amit.dayan366@grand-hotel-security.com,190,80,Active,2025-03-03
367,Sivan Avraham,sivan.avraham367,sivan.avraham367@grand-hotel-security.com,165,36,Active,2025-01-03
368,Noa Azulai,noa.azulai368,noa.azulai368@grand-hotel-security.com,204,80,Active,2024-11-06
369,Or Dayan,or.dayan369,or.dayan369@grand-hotel-security.com,71,75,Active,2025-12-13
370,Itay Levi,itay.levi370,itay.levi370@grand-hotel-security.com,61,47,Active,2024-12-21
371,Ron Mizrahi,ron.mizrahi371,ron.mizrahi371@grand-hotel-security.com,5,29,Active,2024-12-28
372,Sivan Sela,sivan.sela372,sivan.sela372@grand-hotel-security.com,500,221,Active,2025-02-03
373,Karin Golan,karin.golan373,karin.golan373@grand-hotel-security.com,219,54,Active,2025-09-23
374,Shira Ben David,shira.bendavid374,shira.bendavid374@grand-hotel-security.com,311,443,Active,2025-10-04
375,Gal Mor,gal.mor375,gal.mor375@grand-hotel-security.com,9,217,Active,2024-12-21
376,Yossi Harel,yossi.harel376,yossi.harel376@grand-hotel-security.com,486,127,Active,2024-11-11
377,Itay Vaknin,itay.vaknin377,itay.vaknin377@grand-hotel-security.com,7,144,Disabled,2025-07-03
378,Sara Golan,sara.golan378,sara.golan378@grand-hotel-security.com,71,209,Active,2024-02-14
379,Yuval Levi,yuval.levi379,yuval.levi379@grand-hotel-security.com,493,185,Active,2026-01-03
380,David Levi,david.levi380,david.levi380@grand-hotel-security.com,203,54,Active,2024-11-26
381,Mor Assulin,mor.assulin381,mor.assulin381@grand-hotel-security.com,30,439,Active,2025-01-13
382,Eden Vaknin,eden.vaknin382,eden.vaknin382@grand-hotel-security.com,169,447,Active,2024-06-29
383,Shira Dayan,shira.dayan383,shira.dayan383@grand-hotel-security.com,208,78,Active,2024-12-12
384,Yarden Peretz,yarden.peretz384,yarden.peretz384@grand-hotel-security.com,76,47,Active,2025-10-27
385,Maya Shapira,maya.shapira385,maya.shapira385@grand-hotel-security.com,353,6,Active,2024-12-21
386,Yarden Shalom,yarden.shalom386,yarden.shalom386@grand-hotel-security.com,345,207,Active,2025-03-29
387,Yuval Levi,yuval.levi387,yuval.levi387@grand-hotel-security.com,286,1,Active,2025-11-16
388,Lior Friedman,lior.friedman388,lior.friedman388@grand-hotel-security.com,366,68,Inactive,2024-05-18
389,Mor Malka,mor.malka389,mor.malka389@grand-hotel-security.com,53,11,Active,2025-09-12
390,Michal Dahan,michal.dahan390,michal.dahan390@grand-hotel-security.com,361,24,Active,2024-08-28
391,Naama Katz,naama.katz391,naama.katz391@grand-hotel-security.com,66,122,Active,2024-12-05
392,Michal Dayan,michal.dayan392,michal.dayan392@grand-hotel-security.com,287,68,Disabled,2024-04-15
393,Shira Dahan,shira.dahan393,shira.dahan393@grand-hotel-security.com,4,46,Active,2024-05-09
394,Avi Cohen,avi.cohen394,avi.cohen394@grand-hotel-security.com,328,17,Inactive,2025-04-20
395,Karin Elbaz,karin.elbaz395,karin.elbaz395@grand-hotel-security.com,62,21,Active,2025-05-16
396,Michal Vaknin,michal.vaknin396,michal.vaknin396@grand-hotel-security.com,489,349,Active,2024-10-28
397,Bar Peretz,bar.peretz397,bar.peretz397@grand-hotel-security.com,136,412,Active,2024-03-19
398,Yael Ohana,yael.ohana398,yael.ohana398@grand-hotel-security.com,387,450,Disabled,2025-11-29
399,Maayan Turgeman,maayan.turgeman399,maayan.turgeman399@grand-hotel-security.com,274,452,Active,2024-02-02
400,Eden Golan,eden.golan400,eden.golan400@grand-hotel-security.com,51,136,Active,2025-08-14
401,Ariel Katz,ariel.katz401,ariel.katz401@grand-hotel-security.com,25,176,Active,2025-10-11
402,Eli Levi,eli.levi402,eli.levi402@grand-hotel-security.com,404,75,Inactive,2024-10-01
403,Alon Elbaz,alon.elbaz403,alon.elbaz403@grand-hotel-security.com,31,481,Active,2025-05-16
404,Yael Ben David,yael.bendavid404,yael.bendavid404@grand-hotel-security.com,361,27,Active,2025-05-08
405,Karin Elbaz,karin.elbaz405,karin.elbaz405@grand-hotel-security.com,477,1,Active,2025-02-25
406,Sivan Turgeman,sivan.turgeman406,sivan.turgeman406@grand-hotel-security.com,78,204,Active,2025-04-08
407,Michal Levi,michal.levi407,michal.levi407@grand-hotel-security.com,40,14,Active,2025-12-12
408,Maya Sela,maya.sela408,maya.sela408@grand-hotel-security.com,77,446,Active,2025-04-14
409,Dana Dayan,dana.dayan409,dana.dayan409@grand-hotel-security.com,361,66,Active,2024-03-14
410,Alon Dayan,alon.dayan410,alon.dayan410@grand-hotel-security.com,78,377,Active,2025-02-09
411,Mor Mizrahi,mor.mizrahi411,mor.mizrahi411@grand-hotel-security.com,257,1,Active,2025-08-13
412,Alon Levi,alon.levi412,alon.levi412@grand-hotel-security.com,113,43,Active,2024-04-15
413,Tal Atias,tal.atias413,tal.atias413@grand-hotel-security.com,196,416,Active,2024-09-26
414,Neta Golan,neta.golan414,neta.golan414@grand-hotel-security.com,65,2,Active,2026-01-13
415,Roni Cohen,roni.cohen415,roni.cohen415@grand-hotel-security.com,224,147,Inactive,2025-04-11
416,Neta Katz,neta.katz416,neta.katz416@grand-hotel-security.com,335,82,Active,2024-09-29
417,Yarden Harel,yarden.harel417,yarden.harel417@grand-hotel-security.com,138,280,Active,2025-02-09
418,Adi Levi,adi.levi418,adi.levi418@grand-hotel-security.com,3,81,Active,2024-05-27
419,Neta Dahan,neta.dahan419,neta.dahan419@grand-hotel-security.com,45,393,Active,2024-05-12
420,Naama Dayan,naama.dayan420,naama.dayan420@grand-hotel-security.com,200,77,Active,2025-07-30
421,Yossi Mizrahi,yossi.mizrahi421,yossi.mizrahi421@grand-hotel-security.com,315,150,Active,2024-08-26
422,Niv Barkan,niv.barkan422,niv.barkan422@grand-hotel-security.com,404,446,Active,2025-07-02
423,Itay Vaknin,itay.vaknin423,itay.vaknin423@grand-hotel-security.com,401,56,Active,2025-11-02
424,Tamar Golan,tamar.golan424,tamar.golan424@grand-hotel-security.com,3,55,Active,2025-09-02
425,David Golan,david.golan425,david.golan425@grand-hotel-security.com,427,21,Active,2024-04-27
426,Amit Mizrahi,amit.mizrahi426,amit.mizrahi426@grand-hotel-security.com,125,61,Active,2024-07-02
427,Eden Turgeman,eden.turgeman427,eden.turgeman427@grand-hotel-security.com,19,72,Active,2025-04-28
428,Rina Amar,rina.amar428,rina.amar428@grand-hotel-security.com,129,18,Active,2025-01-21
429,Maya Vaknin,maya.vaknin429,maya.vaknin429@grand-hotel-security.com,66,30,Active,2025-05-29
430,Ariel Bar,ariel.bar430,ariel.bar430@grand-hotel-security.com,344,232,Active,2025-09-25
431,Mor Mizrahi,mor.mizrahi431,mor.mizrahi431@grand-hotel-security.com,256,50,Inactive,2024-04-07
432,Shira Dayan,shira.dayan432,shira.dayan432@grand-hotel-security.com,252,45,Active,2025-12-11
433,Hagit Katz,hagit.katz433,hagit.katz433@grand-hotel-security.com,109,145,Active,2026-01-01
434,Tamar Malka,tamar.malka434,tamar.malka434@grand-hotel-security.com,487,333,Active,2026-01-30
435,Or Vaknin,or.vaknin435,or.vaknin435@grand-hotel-security.com,350,250,Inactive,2025-06-22
436,Itay Hazan,itay.hazan436,itay.hazan436@grand-hotel-security.com,479,251,Active,2024-06-13
437,Tal Ohana,tal.ohana437,tal.ohana437@grand-hotel-security.com,436,355,Active,2025-09-14
438,Amit Sela,amit.sela438,amit.sela438@grand-hotel-security.com,484,487,Active,2025-02-02
439,Bar Sela,bar.sela439,bar.sela439@grand-hotel-security.com,169,204,Active,2024-03-25
440,Shira Shalom,shira.shalom440,shira.shalom440@grand-hotel-security.com,129,137,Inactive,2024-12-06
441,Gal Biton,gal.biton441,gal.biton441@grand-hotel-security.com,3,64,Disabled,2025-11-25
442,Dana Shapira,dana.shapira442,dana.shapira442@grand-hotel-security.com,403,492,Active,2024-03-20
443,Daniel Katz,daniel.katz443,daniel.katz443@grand-hotel-security.com,41,102,Active,2025-06-26
444,Hagit Friedman,hagit.friedman444,hagit.friedman444@grand-hotel-security.com,2,101,Inactive,2024-06-23
445,Naama Azulai,naama.azulai445,naama.azulai445@grand-hotel-security.com,409,87,Active,2024-09-05
446,Daniel Levi,daniel.levi446,daniel.levi446@grand-hotel-security.com,224,58,Active,2024-02-22
447,Dvir Assulin,dvir.assulin447,dvir.assulin447@grand-hotel-security.com,8,72,Active,2026-01-28
448,Michal Elbaz,michal.elbaz448,michal.elbaz448@grand-hotel-security.com,33,394,Active,2024-05-18
449,Bar Avraham,bar.avraham449,bar.avraham449@grand-hotel-security.com,273,402,Active,2025-11-05
450,Ariel Dayan,ariel.dayan450,ariel.dayan450@grand-hotel-security.com,49,38,Active,2024-12-27
451,Eli Malka,eli.malka451,eli.malka451@grand-hotel-security.com,2,2,Active,2024-09-26
452,Sivan Sela,sivan.sela452,sivan.sela452@grand-hotel-security.com,254,249,Active,2025-09-26
453,Maya Biton,maya.biton453,maya.biton453@grand-hotel-security.com,190,459,Inactive,2025-02-20
454,Ariel Barkan,ariel.barkan454,ariel.barkan454@grand-hotel-security.com,265,391,Inactive,2025-05-25
455,Adi Amar,adi.amar455,adi.amar455@grand-hotel-security.com,330,32,Inactive,2025-01-05
456,Adi Friedman,adi.friedman456,adi.friedman456@grand-hotel-security.com,249,6,Active,2025-01-20
457,Itay Hazan,itay.hazan457,itay.hazan457@grand-hotel-security.com,298,309,Active,2024-05-28
458,Hagit Shapira,hagit.shapira458,hagit.shapira458@grand-hotel-security.com,488,419,Disabled,2025-09-11
459,Niv Shalom,niv.shalom459,niv.shalom459@grand-hotel-security.com,408,358,Active,2024-07-26
460,Yarden Vaknin,yarden.vaknin460,yarden.vaknin460@grand-hotel-security.com,281,277,Active,2025-06-26
461,Dvir Shalom,dvir.shalom461,dvir.shalom461@grand-hotel-security.com,439,137,Active,2024-04-12
462,Shira Hazan,shira.hazan462,shira.hazan462@grand-hotel-security.com,271,385,Active,2025-11-25
463,Dvir Ohana,dvir.ohana463,dvir.ohana463@grand-hotel-security.com,151,419,Active,2025-12-16
464,Adi Friedman,adi.friedman464,adi.friedman464@grand-hotel-security.com,488,5,Active,2026-01-04
465,Gal Hazan,gal.hazan465,gal.hazan465@grand-hotel-security.com,20,77,Active,2025-12-08
466,Amit Harel,amit.harel466,amit.harel466@grand-hotel-security.com,372,5,Active,2024-03-01
467,Eden Harel,eden.harel467,eden.harel467@grand-hotel-security.com,123,164,Active,2024-09-18
468,Itay Ben David,itay.bendavid468,itay.bendavid468@grand-hotel-security.com,2,52,Active,2025-04-14
469,Rina Ben David,rina.bendavid469,rina.bendavid469@grand-hotel-security.com,469,429,Disabled,2025-05-02
470,Or Bar,or.bar470,or.bar470@grand-hotel-security.com,151,171,Active,2025-01-08
471,Eli Biton,eli.biton471,eli.biton471@grand-hotel-security.com,2,202,Inactive,2024-11-22
472,Yuval Friedman,yuval.friedman472,yuval.friedman472@grand-hotel-security.com,6,11,Disabled,2026-01-30
473,Maayan Biton,maayan.biton473,maayan.biton473@grand-hotel-security.com,70,450,Active,2024-03-23
474,Alon Malka,alon.malka474,alon.malka474@grand-hotel-security.com,71,160,Active,2025-10-26
475,Tal Mor,tal.mor475,tal.mor475@grand-hotel-security.com,220,2,Disabled,2024-01-25
476,Lior Atias,lior.atias476,lior.atias476@grand-hotel-security.com,56,466,Inactive,2025-07-03
477,Niv Bar,niv.bar477,niv.bar477@grand-hotel-security.com,55,263,Inactive,2024-05-30
478,Maayan Sela,maayan.sela478,maayan.sela478@grand-hotel-security.com,488,121,Active,2024-04-06
479,Tamar Levi,tamar.levi479,tamar.levi479@grand-hotel-security.com,389,2,Active,2024-01-04
480,Daniel Ben David,daniel.bendavid480,daniel.bendavid480@grand-hotel-security.com,221,5,Active,2025-04-06
481,Amit Atias,amit.atias481,amit.atias481@grand-hotel-security.com,216,23,Active,2024-06-26
482,Itay Mizrahi,itay.mizrahi482,itay.mizrahi482@grand-hotel-security.com,206,82,Active,2024-05-08
483,Roni Mizrahi,roni.mizrahi483,roni.mizrahi483@grand-hotel-security.com,49,421,Active,2025-12-20
484,Gal Golan,gal.golan484,gal.golan484@grand-hotel-security.com,151,2,Inactive,2025-08-31
485,Omer Dahan,omer.dahan485,omer.dahan485@grand-hotel-security.com,203,55,Active,2024-02-14
486,Sara Barkan,sara.barkan486,sara.barkan486@grand-hotel-security.com,279,461,Inactive,2024-06-14
487,Gal Tal,gal.tal487,gal.tal487@grand-hotel-security.com,148,68,Active,2025-08-30
488,Gal Amar,gal.amar488,gal.amar488@grand-hotel-security.com,289,328,Active,2024-06-14
489,Shira Dahan,shira.dahan489,shira.dahan489@grand-hotel-security.com,351,3,Active,2025-02-11
490,Eli Vaknin,eli.vaknin490,eli.vaknin490@grand-hotel-security.com,44,87,Active,2025-09-23
491,Tamar Dahan,tamar.dahan491,tamar.dahan491@grand-hotel-security.com,91,143,Active,2025-02-16
492,Eli Dahan,eli.dahan492,eli.dahan492@grand-hotel-security.com,112,293,Active,2025-10-01
493,Maya Shapira,maya.shapira493,maya.shapira493@grand-hotel-security.com,20,330,Active,2025-03-03
494,Alon Cohen,alon.cohen494,alon.cohen494@grand-hotel-security.com,323,457,Inactive,2025-09-16
495,Naama Dayan,naama.dayan495,naama.dayan495@grand-hotel-security.com,360,192,Active,2024-03-09
496,Sivan Avraham,sivan.avraham496,sivan.avraham496@grand-hotel-security.com,388,122,Active,2024-08-23
497,Amit Levi,amit.levi497,amit.levi497@grand-hotel-security.com,70,65,Active,2024-04-20
498,Yuval Dayan,yuval.dayan498,yuval.dayan498@grand-hotel-security.com,391,155,Active,2025-11-03
499,Tal Avraham,tal.avraham499,tal.avraham499@grand-hotel-security.com,76,41,Active,2025-06-27
500,Ariel Amar,ariel.amar500,ariel.amar500@grand-hotel-security.com,476,109,Disabled,2025-12-22
